Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Data_value_unit,Data_value_type,LocationID,Geolocation
2021,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2236,18.0,17.1,19.0,%,Age-adjusted Prevalence,31,"(41.6410409880005, -99.36572062299967)"
2021,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12638,82.0,81.0,82.9,%,Age-adjusted Prevalence,31,"(41.6410409880005, -99.36572062299967)"
2021,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,481,17.5,15.3,19.6,%,Age-adjusted Prevalence,32,"(39.493240390000494, -117.07184056399967)"
2021,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2241,82.5,80.4,84.7,%,Age-adjusted Prevalence,32,"(39.493240390000494, -117.07184056399967)"
2021,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1303,25.1,23.2,26.9,%,Age-adjusted Prevalence,33,"(43.65595011300047, -71.50036091999965)"
2021,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5205,74.9,73.1,76.8,%,Age-adjusted Prevalence,33,"(43.65595011300047, -71.50036091999965)"
2021,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1331,18.1,16.8,19.3,%,Age-adjusted Prevalence,34,"(40.13057004800049, -74.27369128799967)"
2021,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6555,81.9,80.7,83.2,%,Age-adjusted Prevalence,34,"(40.13057004800049, -74.27369128799967)"
2021,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1215,20.2,18.8,21.7,%,Age-adjusted Prevalence,35,"(34.52088095200048, -106.24058098499967)"
2021,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5119,79.8,78.3,81.2,%,Age-adjusted Prevalence,35,"(34.52088095200048, -106.24058098499967)"
2021,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,7719,17.3,16.6,17.9,%,Age-adjusted Prevalence,36,"(42.82700103200045, -75.54397042699964)"
2021,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,31070,82.7,82.1,83.4,%,Age-adjusted Prevalence,36,"(42.82700103200045, -75.54397042699964)"
2021,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1018,21.9,20.4,23.5,%,Age-adjusted Prevalence,37,"(35.466220975000454, -79.15925046299964)"
2021,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3898,78.1,76.5,79.6,%,Age-adjusted Prevalence,37,"(35.466220975000454, -79.15925046299964)"
2021,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,921,19.9,18.4,21.4,%,Age-adjusted Prevalence,38,"(47.47531977900047, -100.11842104899966)"
2021,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4968,80.1,78.6,81.6,%,Age-adjusted Prevalence,38,"(47.47531977900047, -100.11842104899966)"
2021,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3014,22.9,21.8,24.0,%,Age-adjusted Prevalence,39,"(40.06021014100048, -82.40426005599966)"
2021,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11224,77.1,76.0,78.2,%,Age-adjusted Prevalence,39,"(40.06021014100048, -82.40426005599966)"
2021,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1206,25.0,23.4,26.6,%,Age-adjusted Prevalence,40,"(35.47203135600046, -97.52107021399968)"
2021,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4195,75.0,73.4,76.6,%,Age-adjusted Prevalence,40,"(35.47203135600046, -97.52107021399968)"
2021,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1320,25.3,23.9,26.8,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2021,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4021,74.7,73.2,76.1,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2021,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1276,19.8,18.5,21.2,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2021,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5111,80.2,78.8,81.5,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2021,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,651,14.7,13.2,16.2,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2021,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3353,85.3,83.8,86.8,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2021,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1285,24.1,22.4,25.7,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2021,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4285,75.9,74.3,77.6,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2021,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1780,20.5,19.1,21.8,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2021,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8220,79.5,78.2,80.9,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2021,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1084,17.2,15.0,19.4,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2021,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6161,82.8,80.6,85.0,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2021,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1209,26.0,24.3,27.7,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2021,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3544,74.0,72.3,75.7,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2021,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2176,18.6,17.3,19.9,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2021,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8577,81.4,80.1,82.7,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2021,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2335,24.3,23.2,25.3,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2021,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8205,75.7,74.7,76.8,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2021,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1546,26.6,24.8,28.5,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2021,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4992,73.4,71.5,75.2,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2021,VI,Virgin Islands,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,107,,,,%,Age-adjusted Prevalence,78,"(18.335765, -64.896335)"
2021,VI,Virgin Islands,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1269,92.3,87.4,97.3,%,Age-adjusted Prevalence,78,"(18.335765, -64.896335)"
2021,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1851,20.2,19.0,21.4,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2021,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7970,79.8,78.6,81.0,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2021,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2977,23.8,22.8,24.9,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2021,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10092,76.2,75.1,77.2,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2021,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1692,29.0,27.4,30.5,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2021,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5019,71.0,69.5,72.6,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2021,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1205,21.3,19.6,23.0,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2021,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4880,78.7,77.0,80.4,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2021,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,744,22.0,19.9,24.0,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2021,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3653,78.0,76.0,80.1,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2022,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,987,24.6,22.6,26.7,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2022,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3500,75.4,73.3,77.4,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2022,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1115,20.6,19.1,22.0,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2022,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4701,79.4,78.0,80.9,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2022,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1995,20.7,19.3,22.1,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2022,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8117,79.3,77.9,80.7,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2022,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1274,27.6,25.8,29.4,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2022,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3993,72.4,70.6,74.2,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2022,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2169,18.3,17.2,19.3,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2022,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8671,81.7,80.7,82.8,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2022,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2012,21.8,20.8,22.9,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2022,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7298,78.2,77.1,79.2,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2022,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1978,20.1,18.8,21.4,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2022,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7742,79.9,78.6,81.2,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2022,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,738,21.0,18.9,23.0,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2022,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3232,79.0,77.0,81.1,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2022,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,609,19.5,17.7,21.2,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2022,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2607,80.5,78.8,82.3,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2022,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2489,18.3,16.9,19.8,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2022,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10821,81.7,80.2,83.1,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2022,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1713,19.5,18.2,20.7,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2022,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7461,80.5,79.3,81.8,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2022,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,234,11.9,8.8,15.1,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2022,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2024,88.1,84.9,91.2,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2022,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1096,13.0,11.9,14.1,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2022,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6624,87.0,85.9,88.1,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2022,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1376,23.4,22.1,24.8,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2022,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4865,76.6,75.2,77.9,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2022,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,712,18.1,16.6,19.7,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2022,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3323,81.9,80.3,83.4,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2022,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2215,23.4,22.3,24.6,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2022,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8181,76.6,75.4,77.7,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
